protein_a,protein_b,similarity_bf,similarity_cc,similarity_mf,similarity_avg
YLR179C,YLR293C,0.174,0.474,0.34,0.3293333333333333
YLR179C,YLR294C,0.266,0.372,0.115,0.251
YLR179C,YLR294C,0.266,0.372,0.115,0.251
YLR180W,YLR180W,1,1,1,1
YLR180W,YLR180W,1,1,1,1
YLR180W,YLR181C,0.305,0.574,0.189,0.35600000000000004
YLR180W,YLR181C,0.305,0.574,0.189,0.35600000000000004
YLR180W,YLR182W,0.378,0.44,0.28,0.36600000000000005
YLR180W,YLR182W,0.378,0.44,0.28,0.36600000000000005
YLR180W,YLR183C,0.422,0.518,0.49,0.4766666666666666
YLR180W,YLR183C,0.422,0.518,0.49,0.4766666666666666
YLR180W,YLR185W,0.393,0.553,0.485,0.47700000000000004
YLR180W,YLR185W,0.393,0.553,0.485,0.47700000000000004
YLR180W,YLR186W,0.247,0.418,0.415,0.36000000000000004
YLR180W,YLR186W,0.247,0.418,0.415,0.36000000000000004
YLR180W,YLR188W,0.21,0.888,0.406,0.5013333333333333
YLR180W,YLR188W,0.21,0.888,0.406,0.5013333333333333
YLR180W,YLR141W,0.351,0.325,0.395,0.357
YLR180W,YLR141W,0.351,0.325,0.395,0.357
YLR180W,YLR144C,0.361,0.472,0.383,0.4053333333333333
YLR180W,YLR144C,0.361,0.472,0.383,0.4053333333333333
YLR180W,YLR145W,0.321,0.418,0.501,0.41333333333333333
YLR180W,YLR145W,0.321,0.418,0.501,0.41333333333333333
YLR180W,YLR147C,0.263,0.676,0.267,0.40199999999999997
YLR180W,YLR147C,0.263,0.676,0.267,0.40199999999999997
YLR180W,YLR148W,0.32,1,0.502,0.6073333333333334
YLR180W,YLR148W,0.32,1,0.502,0.6073333333333334
YLR180W,YLR150W,0.39,0.888,0.343,0.5403333333333333
YLR180W,YLR150W,0.39,0.888,0.343,0.5403333333333333
YLR180W,YLR151C,0.452,0.387,0.556,0.465
YLR180W,YLR151C,0.452,0.387,0.556,0.465
YLR180W,YLR163C,0.538,0.44,0.64,0.5393333333333333
YLR180W,YLR163C,0.538,0.44,0.64,0.5393333333333333
YLR180W,YLR164W,0.675,0.606,0.72,0.6670000000000001
YLR180W,YLR164W,0.675,0.606,0.72,0.6670000000000001
YLR180W,YLR119W,0.264,1,0.387,0.5503333333333333
YLR180W,YLR119W,0.264,1,0.387,0.5503333333333333
YLR180W,YLR120C,0.314,0.496,0.303,0.371
YLR180W,YLR120C,0.314,0.496,0.303,0.371
YLR180W,YLR128W,0.517,0.473,0.619,0.5363333333333333
YLR180W,YLR128W,0.517,0.473,0.619,0.5363333333333333
YLR180W,YLR129W,0.243,0.463,0.443,0.383
YLR180W,YLR129W,0.243,0.463,0.443,0.383
YLR180W,YLR130C,0.214,0.888,0.297,0.4663333333333333
YLR180W,YLR130C,0.214,0.888,0.297,0.4663333333333333
YLR180W,YLR131C,0.401,0.413,0.472,0.4286666666666667
YLR180W,YLR131C,0.401,0.413,0.472,0.4286666666666667
YLR180W,YLR132C,0.377,0.606,0.345,0.4426666666666666
YLR180W,YLR132C,0.377,0.606,0.345,0.4426666666666666
YLR180W,YLR135W,0.402,0.518,0.411,0.44366666666666665
YLR180W,YLR135W,0.402,0.518,0.411,0.44366666666666665
YLR180W,YLR166C,0.243,0.888,0.393,0.508
YLR180W,YLR166C,0.243,0.888,0.393,0.508
YLR180W,YLR253W,0.385,0.554,0.703,0.5473333333333333
YLR180W,YLR253W,0.385,0.554,0.703,0.5473333333333333
YLR180W,YLR254C,0.263,0.888,0.375,0.5086666666666667
YLR180W,YLR254C,0.263,0.888,0.375,0.5086666666666667
YLR180W,YLR258W,0.491,0.618,0.59,0.5663333333333332
YLR180W,YLR258W,0.491,0.618,0.59,0.5663333333333332
YLR180W,YLR259C,0.302,0.888,0.48,0.5566666666666666
YLR180W,YLR259C,0.302,0.888,0.48,0.5566666666666666
YLR180W,YLR260W,0.478,0.888,0.58,0.6486666666666667
YLR180W,YLR260W,0.478,0.888,0.58,0.6486666666666667
YLR180W,YLR284C,0.497,0.566,0.555,0.5393333333333333
YLR180W,YLR284C,0.497,0.566,0.555,0.5393333333333333
YLR180W,YLR286C,0.361,0.496,0.407,0.42133333333333334
YLR180W,YLR286C,0.361,0.496,0.407,0.42133333333333334
YLR180W,YLR288C,0.395,0.502,0.454,0.4503333333333333
YLR180W,YLR288C,0.395,0.502,0.454,0.4503333333333333
YLR180W,YLR289W,0.429,0.888,0.327,0.5479999999999999
YLR180W,YLR289W,0.429,0.888,0.327,0.5479999999999999
YLR180W,YLR291C,0.499,1,0.481,0.66
YLR180W,YLR291C,0.499,1,0.481,0.66
YLR180W,YLR292C,0.21,0.526,0.293,0.34299999999999997
YLR180W,YLR292C,0.21,0.526,0.293,0.34299999999999997
YLR180W,YLR293C,0.236,0.413,0.447,0.36533333333333334
YLR180W,YLR293C,0.236,0.413,0.447,0.36533333333333334
YLR180W,YLR294C,0.412,0.368,0.16,0.31333333333333335
YLR180W,YLR294C,0.412,0.368,0.16,0.31333333333333335
YLR181C,YLR181C,1,1,1,1
YLR181C,YLR181C,1,1,1,1
YLR181C,YLR182W,0.248,0.488,0.269,0.33499999999999996
YLR181C,YLR182W,0.248,0.488,0.269,0.33499999999999996
YLR181C,YLR183C,0.265,0.405,0.116,0.262
YLR181C,YLR183C,0.265,0.405,0.116,0.262
YLR181C,YLR185W,0.174,0.444,0.2,0.27266666666666667
YLR181C,YLR185W,0.174,0.444,0.2,0.27266666666666667
YLR181C,YLR186W,0.144,0.407,0.115,0.22199999999999998
YLR181C,YLR186W,0.144,0.407,0.115,0.22199999999999998
YLR181C,YLR188W,0.454,0.65,0.127,0.4103333333333334
YLR181C,YLR188W,0.454,0.65,0.127,0.4103333333333334
YLR181C,YLR141W,0.167,0.462,0.104,0.24433333333333332
YLR181C,YLR141W,0.167,0.462,0.104,0.24433333333333332
YLR181C,YLR144C,0.202,0.457,0.128,0.26233333333333336
YLR181C,YLR144C,0.202,0.457,0.128,0.26233333333333336
YLR181C,YLR145W,0.176,0.392,0.165,0.24433333333333337
YLR181C,YLR145W,0.176,0.392,0.165,0.24433333333333337
YLR181C,YLR147C,0.146,0.468,0.119,0.24433333333333332
YLR181C,YLR147C,0.146,0.468,0.119,0.24433333333333332
YLR181C,YLR148W,0.598,0.606,0.193,0.4656666666666667
YLR181C,YLR148W,0.598,0.606,0.193,0.4656666666666667
YLR181C,YLR150W,0.27,0.466,0.162,0.29933333333333334
YLR181C,YLR150W,0.27,0.466,0.162,0.29933333333333334
YLR181C,YLR151C,0.312,0.536,0.148,0.332
YLR181C,YLR151C,0.312,0.536,0.148,0.332
YLR181C,YLR163C,0.393,0.502,0.168,0.35433333333333333
YLR181C,YLR163C,0.393,0.502,0.168,0.35433333333333333
YLR181C,YLR164W,0.281,0.585,0.185,0.35033333333333333
YLR181C,YLR164W,0.281,0.585,0.185,0.35033333333333333
YLR181C,YLR119W,0.712,0.833,0.18,0.575
YLR181C,YLR119W,0.712,0.833,0.18,0.575
YLR181C,YLR120C,0.289,0.332,0.119,0.24666666666666667
YLR181C,YLR120C,0.289,0.332,0.119,0.24666666666666667
YLR181C,YLR128W,0.387,0.319,0.167,0.291
YLR181C,YLR128W,0.387,0.319,0.167,0.291
YLR181C,YLR129W,0.149,0.399,0.117,0.22166666666666668
YLR181C,YLR129W,0.149,0.399,0.117,0.22166666666666668
YLR181C,YLR130C,0.275,0.613,0.101,0.32966666666666666
YLR181C,YLR130C,0.275,0.613,0.101,0.32966666666666666
YLR181C,YLR131C,0.258,0.522,0.143,0.3076666666666667
YLR181C,YLR131C,0.258,0.522,0.143,0.3076666666666667
YLR181C,YLR132C,0.178,0.596,0.1,0.29133333333333333
YLR181C,YLR132C,0.178,0.596,0.1,0.29133333333333333
YLR181C,YLR135W,0.232,0.497,0.236,0.32166666666666666
YLR181C,YLR135W,0.232,0.497,0.236,0.32166666666666666
YLR181C,YLR166C,0.469,0.406,0.129,0.33466666666666667
YLR181C,YLR166C,0.469,0.406,0.129,0.33466666666666667
YLR181C,YLR253W,0.184,0.618,0.168,0.32333333333333336
YLR181C,YLR253W,0.184,0.618,0.168,0.32333333333333336
YLR181C,YLR254C,0.354,0.424,0.125,0.301
YLR181C,YLR254C,0.354,0.424,0.125,0.301
YLR181C,YLR258W,0.266,0.481,0.171,0.306
YLR181C,YLR258W,0.266,0.481,0.171,0.306
YLR181C,YLR259C,0.441,0.617,0.166,0.408
YLR181C,YLR259C,0.441,0.617,0.166,0.408
YLR181C,YLR260W,0.221,0.598,0.163,0.3273333333333333
YLR181C,YLR260W,0.221,0.598,0.163,0.3273333333333333
YLR181C,YLR284C,0.295,0.633,0.209,0.379
YLR181C,YLR284C,0.295,0.633,0.209,0.379
YLR181C,YLR286C,0.226,0.38,0.14,0.24866666666666667
YLR181C,YLR286C,0.226,0.38,0.14,0.24866666666666667
YLR181C,YLR288C,0.246,0.521,0.135,0.3006666666666667
YLR181C,YLR288C,0.246,0.521,0.135,0.3006666666666667
YLR181C,YLR289W,0.213,0.549,0.17,0.3106666666666667
YLR181C,YLR289W,0.213,0.549,0.17,0.3106666666666667
YLR181C,YLR291C,0.416,0.52,0.399,0.445
YLR181C,YLR291C,0.416,0.52,0.399,0.445
YLR181C,YLR292C,0.488,0.611,0.246,0.4483333333333333
YLR181C,YLR292C,0.488,0.611,0.246,0.4483333333333333
YLR181C,YLR293C,0.525,0.524,0.385,0.478
YLR181C,YLR293C,0.525,0.524,0.385,0.478
YLR181C,YLR294C,0.234,0.466,0.088,0.26266666666666666
YLR181C,YLR294C,0.234,0.466,0.088,0.26266666666666666
YLR182W,YLR182W,1,1,1,1
YLR182W,YLR182W,1,1,1,1
YLR182W,YLR183C,0.748,0.731,0.447,0.642
YLR182W,YLR183C,0.748,0.731,0.447,0.642
YLR182W,YLR185W,0.319,0.434,0.307,0.35333333333333333
YLR182W,YLR185W,0.319,0.434,0.307,0.35333333333333333
YLR182W,YLR186W,0.413,0.582,0.167,0.3873333333333333
YLR182W,YLR186W,0.413,0.582,0.167,0.3873333333333333
YLR182W,YLR188W,0.198,0.584,0.172,0.318
YLR182W,YLR188W,0.198,0.584,0.172,0.318
YLR182W,YLR141W,0.59,0.724,0.374,0.5626666666666668
YLR182W,YLR141W,0.59,0.724,0.374,0.5626666666666668
YLR182W,YLR144C,0.341,0.407,0.11,0.286
YLR182W,YLR144C,0.341,0.407,0.11,0.286
YLR182W,YLR145W,0.373,0.646,0.257,0.4253333333333334
YLR182W,YLR145W,0.373,0.646,0.257,0.4253333333333334
YLR182W,YLR147C,0.307,0.645,0.178,0.37666666666666665
YLR182W,YLR147C,0.307,0.645,0.178,0.37666666666666665
YLR182W,YLR148W,0.318,0.543,0.468,0.443
YLR182W,YLR148W,0.318,0.543,0.468,0.443
YLR182W,YLR150W,0.342,0.534,0.225,0.36700000000000005
YLR182W,YLR150W,0.342,0.534,0.225,0.36700000000000005
YLR182W,YLR151C,0.28,0.516,0.183,0.32633333333333336
YLR182W,YLR151C,0.28,0.516,0.183,0.32633333333333336
YLR182W,YLR163C,0.333,0.489,0.223,0.3483333333333334
YLR182W,YLR163C,0.333,0.489,0.223,0.3483333333333334
YLR182W,YLR164W,0.328,0.6,0.284,0.40399999999999997
YLR182W,YLR164W,0.328,0.6,0.284,0.40399999999999997
YLR182W,YLR119W,0.471,0.492,0.421,0.4613333333333333
YLR182W,YLR119W,0.471,0.492,0.421,0.4613333333333333
YLR182W,YLR120C,0.333,0.35,0.107,0.26333333333333336
YLR182W,YLR120C,0.333,0.35,0.107,0.26333333333333336
YLR182W,YLR128W,0.404,0.513,0.372,0.4296666666666667
YLR182W,YLR128W,0.404,0.513,0.372,0.4296666666666667
YLR182W,YLR129W,0.472,0.57,0.264,0.4353333333333333
YLR182W,YLR129W,0.472,0.57,0.264,0.4353333333333333
YLR182W,YLR130C,0.311,0.526,0.133,0.3233333333333333
YLR182W,YLR130C,0.311,0.526,0.133,0.3233333333333333
YLR182W,YLR131C,0.799,0.588,0.532,0.6396666666666667
YLR182W,YLR131C,0.799,0.588,0.532,0.6396666666666667
YLR182W,YLR132C,0.339,0.581,0.129,0.3496666666666666
YLR182W,YLR132C,0.339,0.581,0.129,0.3496666666666666
YLR182W,YLR135W,0.621,0.793,0.203,0.539
YLR182W,YLR135W,0.621,0.793,0.203,0.539
YLR182W,YLR166C,0.279,0.46,0.319,0.3526666666666667
YLR182W,YLR166C,0.279,0.46,0.319,0.3526666666666667
YLR182W,YLR253W,0.284,0.469,0.228,0.32699999999999996
YLR182W,YLR253W,0.284,0.469,0.228,0.32699999999999996
YLR182W,YLR254C,0.402,0.53,0.339,0.4236666666666667
YLR182W,YLR254C,0.402,0.53,0.339,0.4236666666666667
YLR182W,YLR258W,0.327,0.623,0.163,0.371
YLR182W,YLR258W,0.327,0.623,0.163,0.371
YLR182W,YLR259C,0.399,0.556,0.351,0.43533333333333335
YLR182W,YLR259C,0.399,0.556,0.351,0.43533333333333335
YLR182W,YLR260W,0.318,0.537,0.157,0.3373333333333333
YLR182W,YLR260W,0.318,0.537,0.157,0.3373333333333333
YLR182W,YLR284C,0.231,0.475,0.191,0.299
YLR182W,YLR284C,0.231,0.475,0.191,0.299
YLR182W,YLR286C,0.544,0.391,0.174,0.36966666666666664
YLR182W,YLR286C,0.544,0.391,0.174,0.36966666666666664
YLR182W,YLR288C,0.666,0.69,0.245,0.5336666666666666
YLR182W,YLR288C,0.666,0.69,0.245,0.5336666666666666
YLR182W,YLR289W,0.301,0.517,0.215,0.3443333333333334
YLR182W,YLR289W,0.301,0.517,0.215,0.3443333333333334
YLR182W,YLR291C,0.525,0.562,0.444,0.5103333333333334
YLR182W,YLR291C,0.525,0.562,0.444,0.5103333333333334
YLR182W,YLR292C,0.227,0.546,0.287,0.35333333333333333
YLR182W,YLR292C,0.227,0.546,0.287,0.35333333333333333
YLR182W,YLR293C,0.423,0.612,0.39,0.4749999999999999
YLR182W,YLR293C,0.423,0.612,0.39,0.4749999999999999
YLR182W,YLR294C,0.312,0.416,0.072,0.26666666666666666
YLR182W,YLR294C,0.312,0.416,0.072,0.26666666666666666
YLR183C,YLR183C,1,1,1,1
YLR183C,YLR183C,1,1,1,1
YLR183C,YLR185W,0.343,0.451,0.35,0.38133333333333336
YLR183C,YLR185W,0.343,0.451,0.35,0.38133333333333336
YLR183C,YLR186W,0.427,0.656,0.23,0.43766666666666665
YLR183C,YLR186W,0.427,0.656,0.23,0.43766666666666665
YLR183C,YLR188W,0.162,0.497,0.27,0.3096666666666667
YLR183C,YLR188W,0.162,0.497,0.27,0.3096666666666667
YLR183C,YLR141W,0.603,0.714,0.563,0.6266666666666666
YLR183C,YLR141W,0.603,0.714,0.563,0.6266666666666666
YLR183C,YLR144C,0.319,0.332,0.183,0.278
YLR183C,YLR144C,0.319,0.332,0.183,0.278
YLR183C,YLR145W,0.391,0.626,0.358,0.4583333333333333
YLR183C,YLR145W,0.391,0.626,0.358,0.4583333333333333
YLR183C,YLR147C,0.326,0.609,0.204,0.37966666666666665
YLR183C,YLR147C,0.326,0.609,0.204,0.37966666666666665
YLR183C,YLR148W,0.342,0.444,0.441,0.40900000000000003
YLR183C,YLR148W,0.342,0.444,0.441,0.40900000000000003
YLR183C,YLR150W,0.37,0.471,0.256,0.36566666666666664
YLR183C,YLR150W,0.37,0.471,0.256,0.36566666666666664
YLR183C,YLR151C,0.319,0.565,0.4,0.42799999999999994
YLR183C,YLR151C,0.319,0.565,0.4,0.42799999999999994
YLR183C,YLR163C,0.357,0.444,0.426,0.409
YLR183C,YLR163C,0.357,0.444,0.426,0.409
YLR183C,YLR164W,0.349,0.437,0.429,0.405
YLR183C,YLR164W,0.349,0.437,0.429,0.405
YLR183C,YLR119W,0.507,0.458,0.36,0.4416666666666667
YLR183C,YLR119W,0.507,0.458,0.36,0.4416666666666667
YLR183C,YLR120C,0.321,0.284,0.17,0.25833333333333336
YLR183C,YLR120C,0.321,0.284,0.17,0.25833333333333336
YLR183C,YLR128W,0.451,0.497,0.645,0.531
YLR183C,YLR128W,0.451,0.497,0.645,0.531
YLR183C,YLR129W,0.471,0.642,0.328,0.48033333333333333
YLR183C,YLR129W,0.471,0.642,0.328,0.48033333333333333
YLR183C,YLR130C,0.254,0.444,0.254,0.3173333333333333
YLR183C,YLR130C,0.254,0.444,0.254,0.3173333333333333
YLR183C,YLR131C,0.783,0.488,0.704,0.6583333333333333
YLR183C,YLR131C,0.783,0.488,0.704,0.6583333333333333
YLR183C,YLR132C,0.355,0.517,0.299,0.39033333333333337
YLR183C,YLR132C,0.355,0.517,0.299,0.39033333333333337
YLR183C,YLR135W,0.612,0.758,0.279,0.5496666666666666
YLR183C,YLR135W,0.612,0.758,0.279,0.5496666666666666
YLR183C,YLR166C,0.278,0.392,0.346,0.33866666666666667
YLR183C,YLR166C,0.278,0.392,0.346,0.33866666666666667
YLR183C,YLR253W,0.301,0.449,0.478,0.4093333333333333
YLR183C,YLR253W,0.301,0.449,0.478,0.4093333333333333
YLR183C,YLR254C,0.334,0.524,0.363,0.40700000000000003
YLR183C,YLR254C,0.334,0.524,0.363,0.40700000000000003
YLR183C,YLR258W,0.35,0.612,0.3,0.4206666666666667
YLR183C,YLR258W,0.35,0.612,0.3,0.4206666666666667
YLR183C,YLR259C,0.405,0.553,0.396,0.45133333333333336
YLR183C,YLR259C,0.405,0.553,0.396,0.45133333333333336
YLR183C,YLR260W,0.323,0.463,0.333,0.373
YLR183C,YLR260W,0.323,0.463,0.333,0.373
YLR183C,YLR284C,0.258,0.447,0.269,0.3246666666666667
YLR183C,YLR284C,0.258,0.447,0.269,0.3246666666666667
YLR183C,YLR286C,0.475,0.32,0.257,0.3506666666666667
YLR183C,YLR286C,0.475,0.32,0.257,0.3506666666666667
YLR183C,YLR288C,0.712,0.742,0.358,0.604
YLR183C,YLR288C,0.712,0.742,0.358,0.604
YLR183C,YLR289W,0.355,0.528,0.258,0.38033333333333336
YLR183C,YLR289W,0.355,0.528,0.258,0.38033333333333336
YLR183C,YLR291C,0.529,0.538,0.401,0.4893333333333334
YLR183C,YLR291C,0.529,0.538,0.401,0.4893333333333334
YLR183C,YLR292C,0.238,0.453,0.257,0.316
YLR183C,YLR292C,0.238,0.453,0.257,0.316
YLR183C,YLR293C,0.443,0.621,0.365,0.47633333333333333
YLR183C,YLR293C,0.443,0.621,0.365,0.47633333333333333
YLR183C,YLR294C,0.304,0.359,0.088,0.25033333333333335
YLR183C,YLR294C,0.304,0.359,0.088,0.25033333333333335
YLR185W,YLR185W,1,1,1,1
YLR185W,YLR185W,1,1,1,1
YLR185W,YLR186W,0.795,0.652,0.65,0.699
YLR185W,YLR186W,0.795,0.652,0.65,0.699
YLR185W,YLR188W,0.113,0.511,0.312,0.312
YLR185W,YLR188W,0.113,0.511,0.312,0.312
YLR185W,YLR141W,0.508,0.458,0.476,0.48066666666666663
YLR185W,YLR141W,0.508,0.458,0.476,0.48066666666666663
YLR185W,YLR144C,0.281,0.364,0.18,0.27499999999999997
YLR185W,YLR144C,0.281,0.364,0.18,0.27499999999999997
YLR185W,YLR145W,0.665,0.569,0.666,0.6333333333333333
YLR185W,YLR145W,0.665,0.569,0.666,0.6333333333333333
YLR185W,YLR147C,0.631,0.61,0.731,0.6573333333333333
YLR185W,YLR147C,0.631,0.61,0.731,0.6573333333333333
YLR185W,YLR148W,0.176,0.428,0.604,0.4026666666666667
YLR185W,YLR148W,0.176,0.428,0.604,0.4026666666666667
YLR185W,YLR150W,0.68,0.906,0.925,0.8370000000000001
YLR185W,YLR150W,0.68,0.906,0.925,0.8370000000000001
YLR185W,YLR151C,0.318,0.509,0.314,0.38033333333333336
YLR185W,YLR151C,0.318,0.509,0.314,0.38033333333333336
YLR185W,YLR163C,0.288,0.401,0.382,0.35700000000000004
YLR185W,YLR163C,0.288,0.401,0.382,0.35700000000000004
YLR185W,YLR164W,0.335,0.461,0.5,0.432
YLR185W,YLR164W,0.335,0.461,0.5,0.432
YLR185W,YLR119W,0.202,0.481,0.502,0.395
YLR185W,YLR119W,0.202,0.481,0.502,0.395
YLR185W,YLR120C,0.264,0.289,0.173,0.242
YLR185W,YLR120C,0.264,0.289,0.173,0.242
YLR185W,YLR128W,0.38,0.427,0.49,0.4323333333333333
YLR185W,YLR128W,0.38,0.427,0.49,0.4323333333333333
YLR185W,YLR129W,0.765,0.65,0.878,0.7643333333333334
YLR185W,YLR129W,0.765,0.65,0.878,0.7643333333333334
YLR185W,YLR130C,0.124,0.422,0.251,0.26566666666666666
YLR185W,YLR130C,0.124,0.422,0.251,0.26566666666666666
YLR185W,YLR131C,0.294,0.357,0.517,0.38933333333333336
YLR185W,YLR131C,0.294,0.357,0.517,0.38933333333333336
YLR185W,YLR132C,0.458,0.522,0.248,0.4093333333333333
YLR185W,YLR132C,0.458,0.522,0.248,0.4093333333333333
YLR185W,YLR135W,0.342,0.531,0.356,0.4096666666666667
YLR185W,YLR135W,0.342,0.531,0.356,0.4096666666666667
YLR185W,YLR166C,0.213,0.421,0.402,0.3453333333333333
YLR185W,YLR166C,0.213,0.421,0.402,0.3453333333333333
YLR185W,YLR253W,0.277,0.484,0.413,0.3913333333333333
YLR185W,YLR253W,0.277,0.484,0.413,0.3913333333333333
YLR185W,YLR254C,0.15,0.505,0.381,0.3453333333333333
YLR185W,YLR254C,0.15,0.505,0.381,0.3453333333333333
YLR185W,YLR258W,0.345,0.469,0.264,0.3593333333333333
YLR185W,YLR258W,0.345,0.469,0.264,0.3593333333333333
YLR185W,YLR259C,0.245,0.525,0.484,0.418
YLR185W,YLR259C,0.245,0.525,0.484,0.418
YLR185W,YLR260W,0.33,0.437,0.255,0.3406666666666667
YLR185W,YLR260W,0.33,0.437,0.255,0.3406666666666667
YLR185W,YLR284C,0.248,0.462,0.31,0.34
YLR185W,YLR284C,0.248,0.462,0.31,0.34
YLR185W,YLR286C,0.288,0.34,0.316,0.31466666666666665
YLR185W,YLR286C,0.288,0.34,0.316,0.31466666666666665
YLR185W,YLR288C,0.328,0.526,0.56,0.4713333333333334
YLR185W,YLR288C,0.328,0.526,0.56,0.4713333333333334
YLR185W,YLR289W,0.582,0.745,0.848,0.725
YLR185W,YLR289W,0.582,0.745,0.848,0.725
YLR185W,YLR291C,0.447,0.598,0.656,0.5670000000000001
YLR185W,YLR291C,0.447,0.598,0.656,0.5670000000000001
YLR185W,YLR292C,0.146,0.443,0.337,0.30866666666666664
YLR185W,YLR292C,0.146,0.443,0.337,0.30866666666666664
YLR185W,YLR293C,0.233,0.461,0.477,0.39033333333333337
YLR185W,YLR293C,0.233,0.461,0.477,0.39033333333333337
YLR185W,YLR294C,0.255,0.329,0.116,0.23333333333333336
YLR185W,YLR294C,0.255,0.329,0.116,0.23333333333333336
YLR186W,YLR186W,1,1,1,1
YLR186W,YLR186W,1,1,1,1
YLR186W,YLR188W,0.082,0.498,0.188,0.256
YLR186W,YLR188W,0.082,0.498,0.188,0.256
YLR186W,YLR141W,0.61,0.741,0.382,0.5776666666666667
YLR186W,YLR141W,0.61,0.741,0.382,0.5776666666666667
YLR186W,YLR144C,0.236,0.342,0.228,0.26866666666666666
YLR186W,YLR144C,0.236,0.342,0.228,0.26866666666666666
YLR186W,YLR145W,0.697,0.732,0.528,0.6523333333333333
YLR186W,YLR145W,0.697,0.732,0.528,0.6523333333333333
YLR186W,YLR147C,0.579,0.641,0.767,0.6623333333333333
YLR186W,YLR147C,0.579,0.641,0.767,0.6623333333333333
YLR186W,YLR148W,0.136,0.428,0.322,0.2953333333333334
YLR186W,YLR148W,0.136,0.428,0.322,0.2953333333333334
YLR186W,YLR150W,0.428,0.653,0.702,0.5943333333333333
YLR186W,YLR150W,0.428,0.653,0.702,0.5943333333333333
YLR186W,YLR151C,0.26,0.577,0.213,0.35000000000000003
YLR186W,YLR151C,0.26,0.577,0.213,0.35000000000000003
YLR186W,YLR163C,0.217,0.414,0.239,0.29
YLR186W,YLR163C,0.217,0.414,0.239,0.29
YLR186W,YLR164W,0.235,0.433,0.332,0.3333333333333333
YLR186W,YLR164W,0.235,0.433,0.332,0.3333333333333333
YLR186W,YLR119W,0.214,0.448,0.287,0.31633333333333336
YLR186W,YLR119W,0.214,0.448,0.287,0.31633333333333336
YLR186W,YLR120C,0.215,0.278,0.144,0.21233333333333335
YLR186W,YLR120C,0.215,0.278,0.144,0.21233333333333335
YLR186W,YLR128W,0.278,0.401,0.334,0.3376666666666667
YLR186W,YLR128W,0.278,0.401,0.334,0.3376666666666667
YLR186W,YLR129W,0.962,0.908,1,0.9566666666666667
YLR186W,YLR129W,0.962,0.908,1,0.9566666666666667
YLR186W,YLR130C,0.09,0.445,0.135,0.22333333333333336
YLR186W,YLR130C,0.09,0.445,0.135,0.22333333333333336
YLR186W,YLR131C,0.36,0.48,0.372,0.40399999999999997
YLR186W,YLR131C,0.36,0.48,0.372,0.40399999999999997
YLR186W,YLR132C,0.48,0.534,0.158,0.39066666666666666
YLR186W,YLR132C,0.48,0.534,0.158,0.39066666666666666
YLR186W,YLR135W,0.332,0.683,0.317,0.444
YLR186W,YLR135W,0.332,0.683,0.317,0.444
YLR186W,YLR166C,0.168,0.373,0.228,0.25633333333333336
YLR186W,YLR166C,0.168,0.373,0.228,0.25633333333333336
YLR186W,YLR253W,0.222,0.442,0.346,0.33666666666666667
YLR186W,YLR253W,0.222,0.442,0.346,0.33666666666666667
YLR186W,YLR254C,0.115,0.507,0.206,0.27599999999999997
YLR186W,YLR254C,0.115,0.507,0.206,0.27599999999999997
YLR186W,YLR258W,0.292,0.404,0.285,0.32699999999999996
YLR186W,YLR258W,0.292,0.404,0.285,0.32699999999999996
YLR186W,YLR259C,0.226,0.544,0.279,0.3496666666666666
YLR186W,YLR259C,0.226,0.544,0.279,0.3496666666666666
YLR186W,YLR260W,0.204,0.452,0.264,0.3066666666666667
YLR186W,YLR260W,0.204,0.452,0.264,0.3066666666666667
YLR186W,YLR284C,0.189,0.438,0.259,0.29533333333333334
YLR186W,YLR284C,0.189,0.438,0.259,0.29533333333333334
YLR186W,YLR286C,0.257,0.32,0.21,0.2623333333333333
YLR186W,YLR286C,0.257,0.32,0.21,0.2623333333333333
YLR186W,YLR288C,0.323,0.668,0.518,0.503
YLR186W,YLR288C,0.323,0.668,0.518,0.503
YLR186W,YLR289W,0.33,0.568,0.569,0.48899999999999993
YLR186W,YLR289W,0.33,0.568,0.569,0.48899999999999993
YLR186W,YLR291C,0.297,0.533,0.447,0.4256666666666667
YLR186W,YLR291C,0.297,0.533,0.447,0.4256666666666667
YLR186W,YLR292C,0.129,0.443,0.185,0.25233333333333335
YLR186W,YLR292C,0.129,0.443,0.185,0.25233333333333335
YLR186W,YLR293C,0.211,0.58,0.247,0.3459999999999999
YLR186W,YLR293C,0.211,0.58,0.247,0.3459999999999999
YLR186W,YLR294C,0.217,0.327,0.093,0.21233333333333335
YLR186W,YLR294C,0.217,0.327,0.093,0.21233333333333335
YLR188W,YLR188W,1,1,1,1
YLR188W,YLR188W,1,1,1,1
YLR188W,YLR141W,0.082,0.495,0.249,0.2753333333333333
YLR188W,YLR141W,0.082,0.495,0.249,0.2753333333333333
YLR188W,YLR144C,0.199,0.639,0.144,0.32733333333333337
YLR188W,YLR144C,0.199,0.639,0.144,0.32733333333333337
YLR188W,YLR145W,0.09,0.478,0.332,0.3
YLR188W,YLR145W,0.09,0.478,0.332,0.3
YLR188W,YLR147C,0.108,0.599,0.18,0.2956666666666667
YLR188W,YLR147C,0.108,0.599,0.18,0.2956666666666667
YLR188W,YLR148W,0.445,0.666,0.341,0.484
YLR188W,YLR148W,0.445,0.666,0.341,0.484
YLR188W,YLR150W,0.234,0.625,0.239,0.36599999999999994
